ECG,RSP
-0.033722,6.2415
-0.033417,6.2311
-0.033417,6.2198
-0.031281,6.2088
-0.028534,6.1969
-0.02594,6.1865
-0.026398,6.1768
-0.023804,6.1667
-0.021362,6.1566
-0.021057,6.1475
-0.018921,6.1368
-0.016327,6.1276
-0.013733,6.1179
-0.011292,6.1084
-0.006714,6.0986
-0.006561,6.0883
-0.004272,6.0785
-0.001526,6.0693
0.000916,6.0593
0.006104,6.0498
0.008545,6.0403
0.008087,6.0306
0.005798,6.0202
0.00824,6.0107
0.010834,6.0019
0.013428,5.9915
0.010681,5.9818
0.01297,5.9711
0.010529,5.9619
0.010681,5.9567
0.01297,5.9473
0.013123,5.9378
0.013885,5.9277
0.015564,5.9186
0.013123,5.9134
0.013428,5.9036
0.010529,5.8936
0.010986,5.8887
0.012512,5.8786
0.013275,5.8719
0.015411,5.8643
0.018005,5.8548
0.044403,5.8502
0.057373,5.8398
0.067291,5.8359
0.081329,5.8252
0.041656,5.82
0.004578,5.8105
-0.016174,5.8051
-0.013733,5.7959
-0.023041,5.7904
-0.032959,5.7812
-0.032959,5.7764
-0.030975,5.7678
-0.026093,5.762
-0.021515,5.7565
-0.016479,5.7474
-0.011444,5.7425
-0.011444,5.7376
-0.062103,5.7278
-0.069427,5.7224
0.090942,5.7175
0.611877,5.7129
1.075592,5.7059
0.379944,5.6982
-0.271454,5.6934
-0.452728,5.6894
-0.333252,5.683
-0.169373,5.6787
-0.098724,5.6738
-0.072479,5.6689
-0.054321,5.6644
-0.03891,5.6592
-0.026245,5.6552
-0.016327,5.6491
-0.006714,5.6421
0.003204,5.6357
0.013123,5.6296
0.025024,5.6253
0.034637,5.6201
0.039978,5.6155
0.049286,5.6055
0.060425,5.6012
0.075989,5.5917
0.095367,5.5811
0.119019,5.5713
0.143433,5.56
0.161438,5.5472
0.174408,5.5371
0.174408,5.5231
0.162354,5.5087
0.129089,5.498
0.071106,5.4828
-0.008392,5.4691
-0.091553,5.4572
-0.158844,5.4446
-0.200653,5.43
-0.222015,5.415
-0.223236,5.4016
-0.213318,5.3909
-0.202332,5.3766
-0.183716,5.3622
-0.164337,5.3516
-0.146179,5.3372
-0.125275,5.3275
-0.105438,5.3128
-0.089874,5.3024
-0.074921,5.2933
-0.065308,5.2829
-0.057831,5.2737
-0.050812,5.2637
-0.048065,5.2542
-0.042572,5.2438
-0.037689,5.2353
-0.038147,5.2298
-0.036163,5.2203
-0.033264,5.2151
-0.033112,5.2063
-0.030823,5.2008
-0.028687,5.1959
-0.023651,5.1904
-0.021057,5.1859
-0.016022,5.1813
-0.014191,5.1767
-0.013885,5.1718
-0.011292,5.1712
-0.010986,5.1663
-0.00885,5.1669
-0.00412,5.1614
-0.001678,5.1617
0.001068,5.1569
0.000763,5.1566
0.005951,5.1562
0.003357,5.1523
0.003357,5.152
0.005798,5.1523
0.007782,5.152
0.00824,5.1523
0.008087,5.1523
0.010529,5.1517
0.01297,5.1514
0.013123,5.152
0.014343,5.1514
0.015411,5.1523
0.015259,5.152
0.015564,5.1523
0.018005,5.1517
0.01709,5.1517
0.015717,5.1523
0.015869,5.1523
0.024109,5.152
0.038452,5.1523
0.06897,5.152
0.055695,5.1523
0.066223,5.1514
0.048523,5.1514
0.004272,5.1566
-0.016174,5.1569
-0.011444,5.1559
-0.006409,5.1566
-0.018616,5.1559
-0.026093,5.1569
-0.022583,5.1575
-0.018768,5.1569
-0.016479,5.1566
-0.014343,5.1569
-0.011139,5.1566
-0.010071,5.1562
-0.043793,5.1572
-0.079803,5.1572
0.02594,5.1569
0.448608,5.1562
1.114655,5.1572
0.5896,5.1572
-0.145111,5.1566
-0.449524,5.1562
-0.37796,5.1572
-0.207062,5.1566
-0.118256,5.1569
-0.081177,5.1572
-0.058136,5.1572
-0.043182,5.1566
-0.03067,5.1566
-0.021057,5.1566
-0.012665,5.1569
-0.00412,5.1562
0.008087,5.152
0.018005,5.1514
0.027313,5.1523
0.035095,5.1523
0.043335,5.152
0.056305,5.148
0.07019,5.1474
0.083771,5.1422
0.09964,5.1324
0.122528,5.126
0.146027,5.1135
0.15976,5.1035
0.169067,5.0888
0.164795,5.0751
0.143738,5.0601
0.092926,5.0452
0.015106,5.0262
-0.068207,5.0116
-0.137787,4.9918
-0.185699,4.975
-0.210571,4.957
-0.21698,4.9377
-0.209351,4.9207
-0.194855,4.9042
-0.177765,4.8859
-0.159454,4.87
-0.142059,4.8514
-0.124359,4.8358
-0.105591,4.8206
-0.090637,4.8047
-0.074921,4.7876
-0.070343,4.7748
-0.06073,4.7617
-0.055542,4.7479
-0.049286,4.7379
-0.043182,4.7232
-0.0383,4.7137
-0.035706,4.7034
-0.033417,4.6939
-0.033264,4.6851
-0.028534,4.6793
-0.023804,4.6707
-0.023499,4.6646
-0.02243,4.66
-0.02121,4.6555
-0.020905,4.6497
-0.016479,4.6454
-0.016174,4.6451
-0.009308,4.6405
-0.009155,4.6408
-0.006256,4.635
-0.003815,4.6356
-0.003967,4.6353
-0.002899,4.6356
-0.001984,4.6356
0.003357,4.6356
0.004272,4.6353
0.005951,4.6402
0.008087,4.6408
0.007782,4.6399
0.010529,4.6451
0.010986,4.6457
0.013275,4.6454
0.013123,4.65
0.015869,4.6497
0.013275,4.6542
0.015564,4.6594
0.015411,4.66
0.018005,4.664
0.027466,4.6646
0.057678,4.6704
0.064392,4.6747
0.058136,4.675
0.071564,4.6796
0.029297,4.6793
-0.003815,4.6844
-0.016479,4.6893
-0.009308,4.689
-0.016327,4.6933
-0.023956,4.6976
-0.023651,4.6988
-0.018616,4.7034
-0.014038,4.7043
-0.014038,4.7089
-0.009155,4.7089
-0.006561,4.7134
-0.030212,4.7131
-0.084534,4.7186
-0.017395,4.7186
0.353546,4.7232
1.082458,4.7229
0.727081,4.7278
-0.034027,4.7287
-0.428162,4.733
-0.414886,4.7327
-0.245209,4.7379
-0.135651,4.7379
-0.093384,4.7382
-0.067749,4.7427
-0.050812,4.743
-0.040894,4.7424
-0.028687,4.7473
-0.017853,4.7476
-0.006714,4.7473
0.000763,4.7482
0.010834,4.7525
0.020447,4.7528
0.02533,4.7525
0.037384,4.7528
0.049286,4.7525
0.059204,4.7519
0.073547,4.7528
0.095673,4.7519
0.119019,4.7473
0.140839,4.7467
0.156555,4.7424
0.166626,4.7427
0.168304,4.7379
0.15213,4.7327
0.107727,4.729
0.033875,4.7284
-0.052338,4.7232
-0.124359,4.7183
-0.176086,4.7134
-0.205536,4.7086
-0.216827,4.7021
-0.207062,4.6939
-0.194855,4.689
-0.180054,4.6844
-0.157013,4.679
-0.137787,4.675
-0.123749,4.6698
-0.109558,4.6649
-0.09491,4.6597
-0.08255,4.6545
-0.072632,4.6503
-0.06546,4.6484
-0.057983,4.6448
-0.050659,4.6408
-0.048065,4.6356
-0.040894,4.635
-0.037994,4.6307
-0.030975,4.6289
-0.02655,4.6249
-0.028687,4.6259
-0.026245,4.621
-0.023651,4.6201
-0.02121,4.6207
-0.013885,4.6161
-0.013733,4.6158
-0.013733,4.6158
-0.009003,4.6158
-0.006409,4.6155
-0.006409,4.6155
-0.00412,4.6158
-0.001373,4.6207
0.000763,4.6207
0.000763,4.621
0.006866,4.6228
0.008087,4.6252
0.010529,4.6255
0.010681,4.6304
0.012665,4.631
0.013123,4.6353
0.01297,4.6353
0.014343,4.6402
0.010529,4.6445
0.010681,4.6454
0.010529,4.6497
0.013428,4.6521
0.01297,4.6552
0.013123,4.66
0.013123,4.6643
0.013123,4.6646
0.013275,4.6692
0.018005,4.6747
0.022888,4.6747
0.041504,4.6796
0.064087,4.6838
0.049591,4.6866
0.066376,4.6884
0.039215,4.6945
-0.000458,4.6982
-0.015106,4.6991
-0.011749,4.7031
-0.013733,4.7079
-0.023499,4.7083
-0.026093,4.7131
-0.021515,4.7134
-0.018768,4.7186
-0.016327,4.7232
-0.014191,4.7226
-0.011444,4.7278
-0.019531,4.7321
-0.082703,4.733
-0.05188,4.7382
0.281677,4.7379
0.82077,4.7433
1.008759,4.7476
0.257874,4.7479
-0.3125,4.7522
-0.455322,4.7568
-0.328674,4.7623
-0.171356,4.7623
-0.10849,4.7665
-0.07843,4.7714
-0.059357,4.7766
-0.048065,4.7815
-0.0383,4.7864
-0.02594,4.7916
-0.014191,4.7968
-0.006561,4.8013
0.001068,4.8056
0.010681,4.8108
0.022888,4.816
0.032806,4.8206
0.039825,4.8254
0.050659,4.8346
0.069122,4.841
0.088654,4.8453
0.109406,4.8499
0.131531,4.8544
0.149841,4.8593
0.164337,4.8651
0.166473,4.8697
0.158539,4.8743
0.125732,4.8788
0.059967,4.8837
-0.008392,4.8889
-0.084381,4.8944
-0.144043,4.8987
-0.177155,4.9036
-0.19104,4.91
-0.19455,4.9182
-0.185089,4.9234
-0.172729,4.9295
-0.157928,4.9374
-0.138855,4.9466
-0.124512,4.9524
-0.109711,4.9628
-0.099487,4.9692
-0.087433,4.9771
-0.079956,4.9866
-0.072784,4.9963
-0.065002,5.0046
-0.057678,5.0134
-0.050354,5.0208
-0.045471,5.0311
-0.038147,5.0403
-0.033264,5.0519
-0.033264,5.0638
-0.028534,5.0739
-0.025787,5.083
-0.023499,5.0931
-0.019073,5.1065
-0.015869,5.1181
-0.013733,5.1279
-0.011139,5.1413
-0.00885,5.1517
-0.011749,5.1672
-0.008087,5.1782
-0.004425,5.1907
-0.00412,5.2057
-0.001526,5.2151
0.000763,5.2295
0.001068,5.2448
0.003052,5.2588
0.000763,5.2725
0.003357,5.2856
0.003357,5.2994
0.005493,5.3171
0.003204,5.3317
0.00824,5.347
0.005951,5.3619
0.005798,5.376
0.008392,5.3922
0.010529,5.4099
0.015869,5.4251
0.009766,5.4449
0.008087,5.4605
0.008392,5.4791
0.013275,5.4974
0.010681,5.5148
0.020447,5.5325
0.043945,5.5511
0.051727,5.5704
0.048065,5.5881
0.06073,5.6058
0.027008,5.6247
-0.004883,5.6436
-0.018616,5.6604
-0.006256,5.6781
-0.017548,5.6982
-0.029144,5.7162
-0.02121,5.7324
-0.016174,5.752
-0.011139,5.7684
-0.006256,5.7861
-0.002899,5.8044
-0.006409,5.8206
-0.039978,5.8362
-0.085449,5.8542
-0.024414,5.8691
0.323639,5.8881
0.999756,5.903
0.690308,5.9183
0.09552,5.936
-0.335693,5.9512
-0.434265,5.9662
-0.305634,5.9814
-0.179291,5.9958
-0.109406,6.011
-0.072479,6.0263
-0.053406,6.04
-0.040741,6.0544
-0.028687,6.0675
-0.019226,6.0791
-0.011902,6.0944
-0.004272,6.1084
0.003357,6.1179
0.010071,6.1319
0.017853,6.1429
0.020142,6.1523
0.030518,6.1664
0.039368,6.1761
0.054321,6.1865
0.066986,6.1954
0.086517,6.2054
0.105133,6.2131
0.124664,6.2207
0.137787,6.2302
0.137482,6.2354
0.130157,6.2448
0.102997,6.25
0.052032,6.2582
-0.017853,6.2637
-0.079803,6.2695
-0.128021,6.2738
-0.151215,6.279
-0.158081,6.2842
-0.15564,6.2885
-0.148773,6.2933
-0.141144,6.2994
-0.12207,6.304
-0.109406,6.3083
-0.099182,6.3138
-0.088959,6.3181
-0.084229,6.3229
-0.077515,6.3278
-0.069885,6.3324
-0.06073,6.337
-0.053101,6.3419
-0.045776,6.347
-0.04303,6.3525
-0.038452,6.3568
-0.034332,6.3623
-0.029297,6.3699
-0.026093,6.3745
-0.023956,6.3806
-0.020905,6.3873
-0.018616,6.3913
-0.018616,6.3959
-0.018616,6.4008
-0.012207,6.4066
-0.008698,6.4105
-0.006561,6.4154
-0.001831,6.4206
0.000916,6.4261
0.003357,6.4301
-0.001678,6.4349
0.003052,6.4398
0.000763,6.4444
0.005493,6.4493
0.008392,6.4539
0.005646,6.459
0.005951,6.4639
0.007782,6.4691
0.010681,6.4746
0.015717,6.4819
0.015564,6.4883
0.020294,6.4935
0.042267,6.4978
0.049286,6.5024
0.048828,6.5079
0.054016,6.5128
0.013733,6.5179
-0.011749,6.5228
-0.011902,6.5277
0.003204,6.5332
-0.005951,6.5381
-0.013733,6.543
-0.013733,6.5482
-0.016022,6.5518
-0.00412,6.557
-0.001678,6.5616
0.001068,6.5671
-0.001678,6.575
-0.030975,6.5811
-0.067139,6.5866
0.017548,6.5918
0.345306,6.5961
0.975647,6.6006
0.668945,6.6064
0.097504,6.6107
-0.322876,6.6162
-0.415802,6.6205
-0.289001,6.6251
-0.155945,6.6309
-0.097046,6.6348
-0.070496,6.6406
-0.050964,6.6455
-0.037537,6.6501
-0.028839,6.6556
-0.018768,6.6599
-0.011292,6.6641
-0.003967,6.6693
0.001068,6.6742
0.008087,6.6803
0.015411,6.6837
0.018463,6.6867
0.028076,6.6891
0.037079,6.6934
0.054932,6.6986
0.06958,6.6989
0.090332,6.7035
0.110779,6.7041
0.122223,6.7078
0.132294,6.7081
0.132446,6.7087
0.125427,6.7136
0.091095,6.713
0.033722,6.713
-0.033417,6.7133
-0.095825,6.7133
-0.138855,6.713
-0.161133,6.713
-0.170593,6.713
-0.162659,6.7139
-0.153656,6.7139
-0.141449,6.7133
-0.126648,6.7139
-0.111237,6.7093
-0.096588,6.7081
-0.089722,6.7084
-0.082703,6.7087
-0.069733,6.7084
-0.065002,6.7081
-0.057831,6.7032
-0.052795,6.7035
-0.047913,6.7029
-0.045319,6.7038
-0.037842,6.7035
-0.033417,6.7038
-0.030823,6.6992
-0.026703,6.698
-0.02121,6.6995
-0.02121,6.6983
-0.018616,6.6986
-0.016479,6.6986
-0.016327,6.6983
-0.013733,6.6986
-0.011139,6.6986
-0.008545,6.6992
-0.00412,6.6986
-0.006256,6.6995
-0.001221,6.6977
0.00061,6.698
-0.001678,6.6989
0.000763,6.698
0.003052,6.6983
0.003357,6.6989
0.010223,6.6983
0.022278,6.6986
0.045166,6.6992
0.049591,6.6989
0.048676,6.7035
0.056305,6.7035
0.013428,6.7035
-0.013428,6.7035
-0.016785,6.7041
-0.003815,6.7032
-0.009308,6.7084
-0.021362,6.709
-0.018616,6.7081
-0.013885,6.7081
-0.011139,6.7126
-0.006561,6.7136
-0.001373,6.7133
0.001221,6.713
-0.01358,6.7184
-0.065308,6.7181
-0.027466,6.7188
0.187988,6.7184
0.812988,6.7227
0.887146,6.7227
0.260162,6.7236
-0.241699,6.7233
-0.424194,6.7285
-0.335083,6.7276
-0.1828,6.7282
-0.107574,6.7276
-0.074768,6.7334
-0.055237,6.7322
-0.041351,6.7331
-0.028839,6.7319
-0.019684,6.7374
-0.00885,6.7377
-0.00351,6.7383
0.005646,6.7377
0.01297,6.7432
0.015564,6.7422
0.025024,6.7432
0.036926,6.7426
0.046082,6.7426
0.058746,6.7422
0.079193,6.7419
0.097961,6.7429
0.117798,6.7426
0.132599,6.7395
0.141907,6.738
0.142365,6.7374
0.129852,6.7377
0.100403,6.7328
0.041962,6.7331
-0.028839,6.7322
-0.094452,6.7276
-0.144043,6.7273
-0.174561,6.723
-0.182495,6.723
-0.178223,6.7178
-0.165863,6.7184
-0.15274,6.7133
-0.13443,6.709
-0.119171,6.7084
-0.104828,6.7032
-0.094147,6.7044
-0.080109,6.6986
-0.069885,6.6986
-0.062103,6.6943
-0.053101,6.6937
-0.050812,6.6891
-0.047913,6.6895
-0.043335,6.6837
-0.040283,6.6843
-0.033569,6.6788
-0.03067,6.6791
-0.03067,6.6748
-0.02594,6.6742
-0.023651,6.6739
-0.02182,6.6693
-0.018921,6.6696
-0.016174,6.6696
-0.016327,6.6647
-0.015717,6.6644
-0.011292,6.6644
-0.008698,6.6638
-0.006561,6.6599
-0.004272,6.6589
-0.000916,6.6589
0.000916,6.6592
0.003204,6.6592
0.00351,6.6544
0.005493,6.6547
0.005493,6.6547
0.005646,6.6544
0.010529,6.6547
0.022888,6.6544
0.042572,6.6544
0.054169,6.6547
0.052185,6.6504
0.061646,6.6501
0.030365,6.6507
-0.006104,6.6504
-0.018616,6.6495
-0.006104,6.6504
-0.005951,6.6504
-0.016327,6.6501
-0.018616,6.6501
-0.015869,6.6498
-0.013733,6.6501
-0.011444,6.6507
-0.006714,6.6504
-0.001526,6.6507
-0.003815,6.6498
-0.048676,6.6498
-0.059509,6.6498
0.076447,6.6455
0.54657,6.6452
1.050415,6.6446
0.464172,6.6455
-0.147705,6.6449
-0.426941,6.6446
-0.37323,6.6455
-0.211487,6.6397
-0.113983,6.6397
-0.074158,6.64
-0.048676,6.6354
-0.036163,6.6351
-0.026093,6.6357
-0.018616,6.6309
-0.006409,6.6302
0.003357,6.6254
0.01297,6.6251
0.021362,6.6205
0.030975,6.6162
0.037537,6.6162
0.04715,6.6107
0.058594,6.6068
0.071716,6.6003
0.093994,6.5961
0.115356,6.5912
0.134583,6.5811
0.151978,6.5765
0.16449,6.5714
0.16922,6.5619
0.157623,6.5543
0.125275,6.5472
0.063629,6.5372
-0.016785,6.5277
-0.095367,6.5186
-0.155792,6.5088
-0.192719,6.4993
-0.210876,6.4883
-0.211639,6.4792
-0.202332,6.4697
-0.179749,6.459
-0.16098,6.4496
-0.146332,6.4359
-0.130463,6.4249
-0.112,6.4163
-0.09613,6.4056
-0.08255,6.3922
-0.06958,6.3821
-0.060577,6.3715
-0.050659,6.3593
-0.045624,6.3477
-0.041046,6.3382
-0.0383,6.3281
-0.038147,6.3181
-0.033417,6.308
-0.033722,6.2958
-0.030823,6.2857
-0.026093,6.2744
-0.023956,6.2653
-0.023651,6.2549
-0.018463,6.246
-0.018768,6.2366
-0.018768,6.2265
-0.016174,6.218
-0.016327,6.2106
-0.010986,6.2012
-0.009003,6.1905
-0.006561,6.1816
-0.001984,6.1713
0.001068,6.1597
0.000763,6.1481
-0.001221,6.1374
0.000916,6.1276
0.001221,6.1182
0.003357,6.1084
0.005798,6.0962
0.008087,6.0843
0.008392,6.0739
0.008087,6.0638
0.012817,6.0516
0.01297,6.0403
0.015564,6.0306
0.015564,6.0199
0.01297,6.0074
0.013275,5.9955
0.0177,5.9863
0.023956,5.9769
0.05661,5.9671
0.064392,5.9567
0.060272,5.9451
0.06546,5.9348
0.0177,5.9247
-0.009613,5.9155
-0.015869,5.9058
-0.00885,5.8981
-0.014191,5.8884
-0.023651,5.8792
-0.023651,5.8691
-0.023499,5.8591
-0.016174,5.8499
-0.011139,5.8447
-0.006561,5.8356
-0.006561,5.8252
-0.01358,5.8157
-0.068359,5.8063
-0.042725,5.8005
0.17746,5.7907
0.807495,5.7809
0.970459,5.7761
0.202942,5.7663
-0.3508,5.759
-0.445404,5.752
-0.304565,5.7443
-0.157623,5.7373
-0.099182,5.7297
-0.072784,5.723
-0.057068,5.7147
-0.040741,5.7077
-0.028381,5.7001
-0.018158,5.6934
-0.005646,5.6854
0.008392,5.6787
0.018005,5.6693
0.02533,5.6644
0.03006,5.6543
0.036011,5.6497
0.043945,5.6403
0.056458,5.6308
0.077057,5.6207
0.099182,5.6064
0.120087,5.5957
0.140839,5.5829
0.157623,5.5713
0.169373,5.5569
0.171509,5.5441
0.157318,5.5325
0.120239,5.5176
0.05127,5.5029
-0.036621,5.4892
-0.116425,5.4736
-0.173035,5.4587
-0.205383,5.4437
-0.219269,5.4303
-0.217285,5.4153
-0.205994,5.4004
-0.190277,5.3864
-0.170441,5.3723
-0.153351,5.3586
-0.134125,5.3473
-0.114441,5.3323
-0.097504,5.3198
-0.084839,5.3085
-0.072327,5.2957
-0.062103,5.2835
-0.050964,5.2744
-0.045624,5.2637
-0.041046,5.2518
-0.036011,5.2423
-0.033417,5.2344
-0.03067,5.2249
-0.028534,5.2151
-0.023499,5.2081
-0.023651,5.2005
-0.023499,5.1932
-0.021667,5.1868
-0.021057,5.1816
-0.018005,5.1764
-0.013733,5.1712
-0.016174,5.1666
-0.011292,5.1614
-0.00885,5.1572
-0.006256,5.152
-0.003967,5.1471
-0.001678,5.1471
0.000916,5.1422
0.000763,5.1373
0.000763,5.1367
0.003204,5.1324
0.005951,5.1321
0.005646,5.1321
0.005798,5.1273
0.00824,5.1276
0.008087,5.1276
0.00824,5.1282
0.007935,5.1276
0.013123,5.1279
0.013123,5.1276
0.012817,5.1273
0.013275,5.1273
0.015564,5.1276
0.015869,5.1282
0.018005,5.1279
0.027313,5.1273
0.052032,5.127
0.070496,5.1276
0.054016,5.1273
0.066681,5.1273
0.029755,5.1279
-0.006256,5.1328
-0.016174,5.1315
-0.00885,5.1318
-0.012054,5.1324
-0.018921,5.1334
-0.021057,5.1324
-0.020294,5.137
-0.016327,5.137
-0.014038,5.1373
-0.00885,5.137
-0.006561,5.137
-0.00885,5.137
-0.07019,5.1419
-0.066223,5.1428
0.147858,5.1422
0.780945,5.1422
1.021729,5.1419
0.262909,5.1425
-0.320129,5.145
-0.441132,5.1474
-0.311127,5.1474
-0.156708,5.1471
-0.09903,5.1471
-0.072937,5.1471
-0.057983,5.1471
-0.045624,5.1474
-0.035248,5.1468
-0.023346,5.1477
-0.011444,5.148
-0.001678,5.1471
0.010223,5.1471
0.019073,5.1468
0.028687,5.1468
0.037689,5.1474
0.04715,5.1468
0.059204,5.1474
0.077362,5.1422
0.095673,5.1425
0.11261,5.1425
0.134888,5.1376
0.152435,5.1321
0.164337,5.1236
0.169373,5.1151
0.159912,5.1028
0.127258,5.0906
0.060272,5.0766
-0.022278,5.0601
-0.131378,5.0449
-0.168762,5.0262
-0.199585,5.0061
-0.214081,4.9872
-0.209351,4.9673
-0.200195,4.9475
-0.187378,4.9274
-0.172882,4.9088
-0.154877,4.8889
-0.134888,4.8697
-0.116882,4.8495
-0.101929,4.83
-0.086365,4.8108
-0.072327,4.7916
-0.062561,4.7748
-0.052185,4.7574
-0.046082,4.7427
-0.039673,4.7253
-0.033264,4.7095
-0.028534,4.6964
-0.02594,4.6835
-0.028687,4.6695
-0.028687,4.6597
-0.025787,4.6451
-0.023804,4.6353
-0.018616,4.6255
-0.016632,4.6161
-0.013885,4.6066
-0.011292,4.6011
-0.009155,4.5923
-0.006409,4.5865
-0.002899,4.5822
0.001068,4.5761
0.003357,4.5718
0.003357,4.567
0.003357,4.5636
0.005646,4.5624
0.008087,4.5575
0.007935,4.5569
0.007935,4.5572
0.00824,4.5578
0.008087,4.5523
0.00824,4.5523
0.010834,4.552
0.007782,4.5566
0.010986,4.5572
0.008087,4.5575
0.010223,4.5572
0.010834,4.5618
0.01297,4.5624
0.01297,4.5618
0.017548,4.5673
0.018005,4.5673
0.018158,4.5724
0.021667,4.5721
0.037079,4.5767
0.066376,4.5764
0.05722,4.5813
0.065002,4.5865
0.058746,4.5865
0.010986,4.5908
-0.01236,4.5923
-0.010376,4.5963
-0.006409,4.6014
-0.016174,4.6014
-0.023804,4.606
-0.02121,4.6063
-0.018768,4.6109
-0.013885,4.6158
-0.00885,4.6164
-0.006256,4.621
-0.006561,4.6252
-0.019531,4.6252
-0.081024,4.6298
-0.049744,4.6304
0.234833,4.6356
0.95871,4.6402
0.859833,4.6405
0.09903,4.6454
-0.379028,4.6448
-0.434265,4.65
-0.283051,4.6503
-0.148163,4.6548
-0.097351,4.6545
-0.071411,4.6594
-0.054474,4.6594
-0.040436,4.6625
-0.028839,4.6646
-0.019073,4.6649
-0.008698,4.6701
-0.000916,4.6692
0.008392,4.6695
0.018005,4.6747
0.027924,4.6741
0.035095,4.6747
0.04425,4.6747
0.056915,4.6744
0.074921,4.6744
0.086212,4.6738
0.11322,4.6741
0.136871,4.6719
0.15213,4.6698
0.161438,4.6698
0.164642,4.6646
0.153503,4.6597
0.111084,4.6545
0.042877,4.6552
-0.042419,4.6497
-0.115814,4.6457
-0.168457,4.6405
-0.19928,4.6359
-0.209808,4.6304
-0.207062,4.6259
-0.195007,4.6204
-0.180511,4.6158
-0.161896,4.6088
-0.146027,4.6024
-0.129242,4.5966
-0.114136,4.5917
-0.103455,4.5868
-0.092163,4.5819
-0.077362,4.5767
-0.06546,4.5743
-0.055389,4.5721
-0.050201,4.5667
-0.043182,4.563
-0.035706,4.5572
-0.032806,4.5569
-0.030823,4.5523
-0.028534,4.5477
-0.026398,4.5474
-0.023499,4.5422
-0.021362,4.5428
-0.018921,4.5383
-0.016479,4.538
-0.013885,4.5377
-0.013885,4.5377
-0.011292,4.5334
-0.009003,4.5331
-0.006714,4.5328
-0.003967,4.5328
-0.00412,4.5328
0.000916,4.5328
0.003052,4.5331
0.003662,4.5328
0.008087,4.5328
0.008087,4.5383
0.010376,4.538
0.014191,4.5377
0.013123,4.5377
0.010681,4.5425
0.013123,4.5428
0.012817,4.5425
0.012817,4.5477
0.015411,4.5477
0.013275,4.5526
0.013275,4.5523
0.015411,4.5523
0.015411,4.5575
0.018005,4.5563
0.014191,4.5618
0.013123,4.5624
0.01297,4.5621
0.015564,4.567
0.03006,4.5673
0.056458,4.5721
0.056458,4.5718
0.052795,4.5718
0.048523,4.5767
0.007172,4.577
-0.01358,4.5816
-0.015259,4.5819
-0.009155,4.5819
-0.017395,4.5865
-0.023956,4.5871
-0.021362,4.5871
-0.016479,4.5865
-0.011444,4.5917
-0.011597,4.5914
-0.007629,4.5914
-0.008545,4.5905
-0.047607,4.5914
-0.087128,4.5966
0.007629,4.5963
0.443115,4.5966
1.101685,4.5963
0.583649,4.5963
-0.112305,4.5963
-0.435791,4.5966
-0.39032,4.5959
-0.222015,4.5963
-0.123138,4.5966
-0.08606,4.5963
-0.062866,4.5966
-0.049438,4.5959
-0.035706,4.5956
-0.026093,4.5963
-0.016327,4.5963
-0.004272,4.5966
0.00351,4.5963
0.015564,4.5963
0.024109,4.5963
0.03006,4.5963
0.039825,4.5963
0.046844,4.5917
0.06012,4.5908
0.078583,4.5917
0.09964,4.5908
0.119781,4.5859
0.140686,4.5865
0.157166,4.5816
0.166473,4.5816
0.162201,4.5767
0.145874,4.5731
0.096283,4.5718
0.021057,4.5673
-0.063324,4.5667
-0.133972,4.5618
-0.189667,4.5615
-0.207062,4.5569
-0.20462,4.5566
-0.194855,4.5572
-0.182343,4.5517
-0.167999,4.5526
-0.149384,4.5523
-0.13031,4.5529
-0.115051,4.5526
-0.098572,4.5523
-0.086212,4.5569
-0.076141,4.5566
-0.065155,4.5621
-0.055084,4.5667
-0.050354,4.5691
-0.045624,4.5758
-0.040588,4.5819
-0.036011,4.5862
-0.033264,4.5956
-0.033264,4.6017
-0.028687,4.6112
-0.026093,4.6207
-0.020905,4.6301
-0.02121,4.6408
-0.021362,4.65
-0.021362,4.6591
-0.018768,4.6747
-0.013733,4.6838
-0.011749,4.6991
-0.011444,4.7128
-0.006714,4.7275
-0.009155,4.7418
-0.003662,4.758
0.003357,4.772
0.001221,4.7864
0.002899,4.8059
0.000916,4.8212
0.003204,4.8395
0.004272,4.855
0.005798,4.874
0.00824,4.8892
0.009613,4.9084
0.011597,4.9255
0.010986,4.9426
0.010834,4.9622
0.013275,4.9792
0.010986,4.996
0.01297,5.0153
0.018005,5.0302
0.015411,5.0494
0.018158,5.0665
0.015106,5.0836
0.018311,5.1028
0.025177,5.1208
0.033722,5.1379
0.056915,5.1566
0.050964,5.174
0.055542,5.1907
0.046539,5.2106
0.002136,5.2289
-0.016174,5.2454
-0.006409,5.264
0.000916,5.2835
-0.011444,5.2975
-0.021057,5.3177
-0.016632,5.3369
-0.016327,5.3543
-0.013733,5.3717
-0.011139,5.3906
-0.006561,5.4099
-0.008698,5.43
-0.065613,5.4498
-0.079956,5.4688
0.04837,5.488
0.559082,5.5081
1.006622,5.5298
0.4599,5.5508
-0.102386,5.5716
-0.422058,5.5908
-0.410614,5.6131
-0.249023,5.6342
-0.134277,5.6543
-0.09613,5.6766
-0.067596,5.6976
-0.055084,5.7178
-0.04364,5.7373
-0.032196,5.7593
-0.021362,5.7806
-0.013733,5.8011
-0.002136,5.8191
0.007935,5.8398
0.010529,5.8588
0.018005,5.878
0.026703,5.8978
0.035095,5.9177
0.04303,5.9351
0.059052,5.9528
0.078583,5.9689
0.103149,5.9866
